name,user,rating,production_year,normalized_year,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_War
Schindler's List,user417,6,1996,0.4897959183673469,False,False,False,False,False,False,False,False,False,False,True,False
Schindler's List,user407,4,1996,0.4897959183673469,False,False,False,False,False,False,False,False,False,False,True,False
Schindler's List,user103,5,1996,0.4897959183673469,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user305,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user341,1,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user48,8,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user68,10,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user480,8,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user486,2,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user311,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user32,3,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user250,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user91,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user323,4,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user169,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user120,10,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user67,10,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user306,4,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user190,1,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user435,9,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user290,2,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user143,5,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user147,4,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user294,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user313,8,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user312,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user493,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user66,4,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user375,5,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user35,1,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user343,4,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user174,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user202,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user180,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user307,2,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user234,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user443,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user346,1,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user129,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user278,1,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user5,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user402,6,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user362,5,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user327,10,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user431,3,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user468,3,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user214,9,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user331,1,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user330,10,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user296,7,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user417,5,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user407,9,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Se7en,user103,5,2004,0.6530612244897959,False,False,False,False,False,False,False,False,False,False,True,False
Seven Samurai,user305,6,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user341,5,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user48,9,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user68,1,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user480,2,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user486,2,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user311,3,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user32,1,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user250,7,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user91,9,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user323,2,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user169,10,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user120,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user67,5,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user306,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user190,6,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user435,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user290,9,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user143,5,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user147,9,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user294,7,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user313,6,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user312,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user493,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user66,7,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user375,2,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user35,10,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user343,8,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user174,8,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user202,5,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user180,7,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user307,8,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user234,5,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user443,1,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user346,9,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user129,10,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user278,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user5,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user402,8,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user362,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user327,1,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user431,7,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user468,1,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user214,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user331,10,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user330,6,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user296,8,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user417,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user407,9,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Seven Samurai,user103,4,2021,1.0,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user305,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user341,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user48,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user68,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user480,7,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user486,4,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user311,9,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user32,4,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user250,8,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user91,3,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user323,5,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user169,6,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user120,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user67,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user306,9,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user190,5,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user435,7,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user290,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user143,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user147,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user294,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user313,8,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user312,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user493,5,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user66,9,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user375,7,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user35,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user343,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user174,9,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user202,6,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user180,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user307,6,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user234,5,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user443,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user346,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user129,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user278,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user5,5,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user402,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user362,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user327,9,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user431,2,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user468,8,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user214,9,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user331,7,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user330,7,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user296,10,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user417,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user407,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Spirited Away,user103,1,2020,0.9795918367346939,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode IV - A New Hope,user305,7,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user341,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user48,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user68,6,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user480,6,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user486,10,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user311,9,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user32,8,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user250,10,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user91,3,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user323,6,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user169,6,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user120,3,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user67,4,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user306,3,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user190,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user435,3,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user290,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user143,6,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user147,8,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user294,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user313,7,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user312,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user493,9,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user66,4,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user375,8,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user35,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user343,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user174,7,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user202,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user180,6,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user307,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user234,9,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user443,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user346,10,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user129,4,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user278,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user5,9,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user402,9,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user362,8,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user327,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user431,8,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user468,4,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user214,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user331,9,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user330,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user296,5,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user417,4,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user407,8,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode IV - A New Hope,user103,2,1991,0.3877551020408163,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: Episode V - The Empire Strikes Back,user305,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user341,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user48,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user68,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user480,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user486,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user311,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user32,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user250,10,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user91,7,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user323,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user169,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user120,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user67,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user306,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user190,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user435,10,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user290,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user143,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user147,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user294,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user313,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user312,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user493,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user66,7,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user375,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user35,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user343,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user174,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user202,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user180,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user307,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user234,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user443,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user346,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user129,7,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user278,10,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user5,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user402,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user362,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user327,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user431,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user468,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user214,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user331,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user330,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user296,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user417,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user407,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Star Wars: Episode V - The Empire Strikes Back,user103,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
Sunset Boulevard,user305,9,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user341,2,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user48,8,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user68,4,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user480,8,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user486,9,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user311,3,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user32,10,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user250,1,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user91,9,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user323,2,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user169,4,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user120,6,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
Sunset Boulevard,user67,4,2010,0.7755102040816326,True,False,False,False,False,False,False,False,False,False,False,False
